"","xh","r","p","fisrtYear","endYear","r_nino","p_nino","code","code_simple","lon","lat"
"1332",3150,0.0223341347733172,0.891195792341381,1863,2010,-0.0593638383923,0.715958412861325,"mexi093","mexi093",-100.116,24.729
"1333",3151,0.115086654622361,0.47947568082004,1636,2009,-0.280389516058623,0.0796962864459144,"mexi094","mexi094",-100.234,25.875
"1334",3152,0.176999434394968,0.274569438276385,1550,2013,-0.19750962176559,0.221848585059854,"mexi095","mexi095",-99.841,23.817
"1335",3153,0.163853207402829,0.312358044216442,1896,2010,-0.316472253073095,0.0466413213259196,"mexi096","mexi096",-100.231,24.87
"1336",3154,0.221976729904478,0.168626326617696,1910,2010,-0.321989178937659,0.0427463169249231,"mexi097","mexi097",-97.779,19.519
"1337",3155,0.267277388704798,0.0954557219539542,1784,2010,-0.354989301027575,0.0245938418210433,"mexi098","mexi098",-97.323,19.13
"1338",3157,0.284040633318626,0.0756911906753665,1740,2009,-0.349339607793854,0.0271405991286611,"mexi100","mexi100",-97.893,19.554
"1339",3158,0.351493638255395,0.0261449920274069,1770,2007,-0.348482327560728,0.027545478641398,"mexi101","mexi101",-97.917,19.532
"1340",3159,0.0699252070281873,0.66810682454164,1898,2008,-0.189252453670146,0.242166399904086,"mexi102","mexi102",-97.726,19.394
"1341",3160,-0.127942837478853,0.431420104955988,1850,2009,0.0704523148948383,0.665750324111042,"mexi103","mexi103",-97.318,19.001
"1342",3163,-0.24836925154495,0.1222636291144,1677,2010,0.364769055265355,0.020655491662749,"mexi106","mexi106",-115.558,30.998
"1343",3164,-0.255525090933038,0.111523464418273,1512,2010,0.322861118639374,0.0421556075345926,"mexi107","mexi107",-115.558,30.998
"1344",3165,-0.233102559458566,0.147743404250093,1684,2010,0.224131997177535,0.164423575352502,"mexi108","mexi108",-115.558,30.998
"1345",3166,0.238556676933943,0.138228630856381,1503,2009,-0.252525428637974,0.115935135224592,"mexi109","mexi109",-92.185,16.177
"1346",3167,0.272958061758845,0.0883574101157896,1800,2009,-0.0590365827842303,0.71745953795199,"mexi110","mexi110",-92.266,16.194
"1347",3168,-0.0118711808703329,0.94204354652227,1925,2009,-0.0611484328859653,0.707791122582103,"mexi111","mexi111",-91.843,15.761
"1348",3169,-0.0481699270369526,0.767868465987364,1622,2006,-0.0370105722251407,0.820633341921633,"mexi112","mexi112",-91.81,15.912
"1349",3170,0.00928106808696565,0.954673881283024,1960,2015,0.0255182671093074,0.875797122034882,"mexi113","mexi113",-107.08,27.045
"1350",3172,-0.0379039450706035,0.816377049037823,1962,2015,0.0284653168656147,0.861584980890351,"mexi115","mexi115",-107.08,27.045
"1351",3173,-0.0805704437278179,0.621151887695356,1941,2014,0.214191207646571,0.184452060936084,"mexi116","mexi116",-105.82,23.84
"1352",3247,0.248015788630047,0.122813558433291,1912,2005,-0.136814957204665,0.399886358398314,"ak079","ak079",-150.27,67.22
"1353",3248,0.137050429946721,0.399067996896326,1879,2003,0.0335159778421478,0.837330297201584,"ak080","ak080",-150.05,67.35
"1354",3249,0.108686256896545,0.504403677308108,1908,2004,0.00359429597734293,0.982438760627091,"ak081","ak081",-150.1,67.38
"1355",3253,0.139170435176289,0.391743809993433,1856,2005,-0.134946180476365,0.406415371118828,"ak085","ak085",-149.68,68.03
"1356",3254,0.228242940075525,0.156618205687999,1721,2003,-0.244273433300712,0.128750303063546,"ak086","ak086",-154.33,60.48
"1357",3255,0.181767394911845,0.261638645614701,1780,2003,-0.12640205608746,0.437033866083716,"ak087","ak087",-153.88,60.5
"1358",3256,0.247869873358791,0.123041118253855,1833,2003,-0.210741732474762,0.191790964388532,"ak088","ak088",-153.92,60.97
"1359",3257,0.291441494613143,0.0680575122630717,1694,2003,-0.295075081040684,0.0645389999181674,"ak089","ak089",-154.02,60.65
"1360",3287,0.053359329817038,0.743663483778679,1690,2009,-0.0544099288974682,0.738791785421617,"ak118","ak118",-135.594,58.444
"1361",3288,0.132028079622923,0.416731627291509,1463,2009,-0.151460233759902,0.350850644342326,"ak119","ak119",-135.571,58.343
"1362",3292,0.276771177459652,0.0838266595923609,1864,2009,-0.382784560292773,0.0147759016919604,"ak122","ak122",-144.8,63.8167
"1363",3293,0.470704152574737,0.00217466843113505,1911,2009,-0.352017236306102,0.025907614322653,"ak123","ak123",-144.15,63.7167
"1364",3294,0.265219061086895,0.0981331541750952,1888,2009,-0.194600433531194,0.228868689809765,"ak124","ak124",-149.3,64.1667
"1365",3295,0.238829218496936,0.137765364131964,1918,2009,-0.232501070395417,0.148821402196093,"ak125","ak125",-146.9667,64.4833
"1366",3296,0.182213187094214,0.260450663026265,1863,2009,-0.223630645581759,0.165394379200511,"ak126","ak126",-141.2,64.8
"1367",3297,0.238876820697772,0.137684567799386,1591,2005,-0.1787439339254,0.26979059644049,"ak127","ak127",-135.8667,58.6167
"1368",3298,0.141179219421082,0.384876663673998,1711,2009,-0.101239886493657,0.534209002319892,"ak128","ak128",-135.8667,58.6167
"1369",3299,0.00421737755122466,0.979395070847345,1751,2009,0.0621590606915018,0.703180134192798,"ak129","ak129",-135.8667,58.6167
"1370",3302,-0.194753632463177,0.228495266413199,1613,2010,-0.0364090628476836,0.823501977517575,"ak131","ak131",-134.4333,58.3833
"1371",3303,0.326829573801887,0.0395502753615286,1927,2010,-0.106575252654125,0.512766928335887,"ak133","ak133",-147.6527,64.9962
"1372",3304,0.408616785593438,0.00885121565321755,1939,2010,-0.233049606551899,0.147838076696739,"ak134","ak134",-147.6567,64.9985
"1373",3305,0.253660969852991,0.114249842895718,1928,2010,-0.0979836895949334,0.547505168102836,"ak135","ak135",147.6663,64.9997
"1374",3306,0.337860437571903,0.0329901841753537,1887,2012,-0.157639965591297,0.331309399675602,"ak136","ak136",-147.669,64.9995
"1375",3315,0.441231894471717,0.00437248581767265,1911,2012,-0.295957897657396,0.0637062880882169,"ak148","ak148",-162.2167,67.4833
"1376",3316,0.612948737227382,2.61591040727899e-05,1852,2012,-0.294229489328684,0.0653446605659689,"ak149","ak149",-162.2167,67.4833
"1377",3318,0.107121545401084,0.510596026906728,1720,2010,0.00523514696033717,0.974424009916608,"ak150","ak150",-135.98,58.74
"1378",3321,0.156711648148013,0.334200915123697,1904,2015,-0.106790786211854,0.511909872907971,"ak153","ak153",-145.1699,61.676
"1379",3322,0.48281500345957,0.00160258270751919,1780,2013,-0.437193615357344,0.00478924136893411,"ak154","ak154",-144.2539,63.9846
"1380",3323,0.418183087874503,0.00724767480830743,1822,2013,-0.30355550549548,0.0568868641789769,"ak155","ak155",-144.2539,63.9846
"1381",3324,0.187615569748606,0.246338682473937,1800,2004,-0.0412352629903003,0.800552379256392,"ak156","ak156",-134.9681,58.6661
"1382",3325,0.481519282147457,0.0016566658566184,1907,2004,-0.143472134828321,0.377125190758022,"ak157","ak157",-135.5833,57.5306
"1383",3327,0.135871267147979,0.403175762306169,1837,2015,-0.0448916814474226,0.78327362785246,"ak159","ak159",-144.2539,63.9846
"1384",3329,0.405823438428029,0.00937329183795262,1833,2015,-0.287838701426604,0.0716939757132536,"ak160","ak160",-144.2539,63.9846
"1385",3335,0.288335644580022,0.0711834949432175,1949,2017,-0.295417520414581,0.0642149783518677,"ak166","ak166",-148.9448,61.7277
"1386",3343,-0.219168280251649,0.174218145581811,1962,2016,0.341940610244894,0.0308025699749809,"ak173","ak173",-136.8167,58.9667
"1387",3347,0.240784744489387,0.134474995163988,1949,2015,-0.325611054572874,0.0403359003283323,"ak177","ak177",-149.0422,64.6309
"1388",3348,0.1644873560564,0.310463155286309,1930,2015,-0.29611287567723,0.0635609887873974,"ak178","ak178",-145.42125,62.04164
"1389",3349,0.0575890870600442,0.724111716926065,1928,2015,-0.252577857515582,0.115856913292752,"ak179","ak179",-145.4129,62.047
"1390",3351,0.267114056177241,0.095666108611316,1916,2015,-0.221674825312653,0.169221159521357,"ak180","ak180",-143.2472,63.31235
"1391",3352,-0.0149720359465757,0.926941288031426,1935,2015,-0.0489375658483724,0.764273615940208,"ak181","ak181",-145.34563,61.9747
"1392",3353,0.280474905568331,0.0796007676123292,1932,2015,-0.106815246237234,0.511812654531337,"ak182","ak182",-147.87982,64.87722
"1393",3354,0.0663481662048418,0.684180480488301,1913,2007,-0.0336595461998824,0.836642896868767,"ak183","ak183",-144.8685,63.8048
"1394",3355,0.192926096576522,0.232977089989464,1909,2015,-0.12778237777271,0.432002853067464,"ak184","ak184",-144.1947,63.68351
"1395",3358,0.180027980869333,0.266308312500733,1940,2017,0.0250543178848448,0.878038140064476,"ak187","ak187",-162.003299,67.991609
"1396",3359,0.326662990921232,0.0396569361847866,1950,2017,-0.218629304425414,0.175306307756694,"ak188","ak188",-147.74,65.02
"1397",3363,0.354075828380143,0.0249916018310429,1656,2004,-0.286376746268357,0.0732124612631581,"ak191","ak191",-150.181,60.524
"1398",3364,-0.218577829094866,0.175410487620243,1707,2016,0.235224754138323,0.143985719969085,"ak192","ak192",-134.931,58.63
"1399",3365,-0.0684781039646518,0.674592382578687,1681,2016,-0.0210080235195364,0.897620918742693,"ak193","ak193",-134.964,58.658
"1400",3366,-0.0221544960799097,0.892065765439314,1625,2010,0.104653764907853,0.520439194357688,"ak194","ak194",-136.027,57.012
"1401",3367,-0.0852619099090355,0.600905745887091,1346,2016,0.115367915563286,0.478395251602141,"ak195","ak195",-134.525,58.412
"1402",3368,0.189363690393774,0.241884608945051,1585,2009,-0.24550487807316,0.126773623844095,"ak196","ak196",-135.567,58.452
"1403",3369,0.226447194372237,0.15999389485061,1343,2021,-0.0971550903135572,0.550913514431104,"ak197","ak197",-133.584,56.832
"1404",3370,0.250963812974615,0.118283317559268,1711,2012,0.087903486021337,0.589633484320049,"ak198","ak198",-135.609,58.441
"1405",3374,0.0397895275324702,0.807410763548759,1659,2006,0.0846972169711662,0.603327497075387,"ak200","ak200",-135.58623,58.44917
"1406",3375,0.29361933889374,0.0659309260755888,1892,2021,-0.261443214834478,0.10319391532062,"ak201","ak201",62.07541,62.065546
"1407",3385,0.0926817258204217,0.569485186020293,1829,2023,-0.186865643524933,0.248266238155473,"ak210","ak210",60.743401,60.7419
"1408",3450,-0.229309136444262,0.154638633498459,1947,2007,0.39108175512562,0.0125865795110211,"ar076","ar076",-93.5,34.45
"1409",3451,-0.0531830672847129,0.744481796573894,1946,2007,0.32172274545963,0.0429281502209824,"ar077","ar077",-93.8833,35.05
"1410",3452,-0.073820678281621,0.650767181088939,1949,2007,0.339654149378578,0.032013250393546,"ar078","ar078",-94.05,35.0167
"1411",3453,-0.122242415545877,0.452389142724543,1949,2007,0.310682991325058,0.0510318101863203,"ar079","ar079",-94.05,35
"1412",3454,-0.188962288253941,0.242902505778166,1948,2007,0.269538790363951,0.0925792460380787,"ar080","ar080",-93.45,34.7333
"1413",3455,-0.112488905216578,0.489514741244083,1936,2007,0.282966820085524,0.0768523842074319,"ar081","ar081",-93.4667,34.6667
"1414",3456,-0.0225460239324819,0.890169794969348,1929,2007,0.303101710548983,0.0572770839762111,"ar082","ar082",-93.8833,35
"1415",3457,-0.0380359969753029,0.815748352357717,1929,2004,0.264079415859319,0.099640141103168,"ar083","ar083",-93.6333,34.55
"1416",3580,-0.217150039988493,0.178317852199608,1722,2008,0.450220107316675,0.00355642031669075,"az565","az565",-113.876,35.064
"1417",3581,-0.292713752630204,0.0668087231507696,1763,2009,0.2796266192909,0.0805536551145438,"az566","az566",-110.685,32.377
"1418",3582,-0.274164143773325,0.0869043171346288,1885,2008,0.347811836204755,0.0278656138365977,"az567","az567",-110.685,32.377
"1419",3583,-0.0666877635817143,0.682648427573881,1614,2008,0.13791179459894,0.396082666441988,"az568","az568",-109.32,33.8
"1420",3584,-0.187086770240638,0.247696820337349,1823,2008,0.138009393526002,0.395745225176703,"az569","az569",-109.32,33.8
"1421",3586,-0.0858167247763661,0.59853047225669,1678,2008,0.195555632413172,0.226547183923718,"az571","az571",-110.298,32.627
"1422",3588,-0.258242582786027,0.107637634913219,1792,2008,0.355857688655535,0.0242206075858993,"az573","az573",-110.84,31.726
"1423",3589,-0.334428162844335,0.0349278228004967,1642,2008,0.379820348080459,0.0156323980191203,"az574","az574",-110.839,31.723
"1424",3590,-0.153685130717302,0.343735915767404,1838,2008,0.197373503273872,0.22217370978497,"az575","az575",-111.75,35.27
"1425",3592,-0.196275273939191,0.224808859577824,1678,2008,0.221223592673702,0.170113022489576,"az579","az579",-109.819,32.622
"1426",3593,-0.171452217684967,0.290132107556313,1704,2010,0.176568141368495,0.275759413943079,"az580","az580",-109.263,31.924
"1427",3594,-0.160757485695976,0.321713048954703,1684,2008,0.329539198250038,0.0378479088205532,"az581","az581",-110.283,32.586
"1428",3595,-0.247671554579749,0.123350909631074,1905,2008,0.515861870892994,0.000656847890960453,"az582","az582",-113.9,35.09
"1429",3596,-0.356205256702614,0.0240725486572726,1647,2010,0.325445221820596,0.0404437938905946,"az583","az583",-109.33,32
"1430",3598,-0.340723675946499,0.0314421521700888,1649,2010,0.303855115260457,0.0566303942648995,"az585","az585",-109.33,32
"1431",3599,-0.171490596678397,0.290022516767065,1680,2008,0.326350048219258,0.0398579427127004,"az586","az586",-110.52166,32.124234
"1432",3600,-0.0495522756458271,0.761398439948943,1577,2009,0.247495998045041,0.123625631777591,"az587","az587",-110.784,32.442
"1433",3601,-0.328055269507039,0.0387726436381525,1768,2009,0.320620359498745,0.0436871780372313,"az588","az588",-110.355,31.461
"1434",3602,-0.192019522392794,0.235222419174633,395,2008,0.254630717690342,0.112825318391456,"az589","az589",-110.5333,36.6833
"1435",3603,-0.294155477009044,0.065415554937213,1635,2008,0.3624071654304,0.0215546557561642,"az590","az590",-109.381,33.992
"1436",3604,-0.359004010631802,0.022907548922366,1679,2010,0.344545318709471,0.0294696029688626,"az591","az591",-111.52,35.17
"1437",3605,-0.347419169022376,0.0280545231489215,1609,2010,0.300115596331569,0.0598984262921869,"az592","az592",-111.52,35.17
"1438",3606,-0.199884505989576,0.216228665320163,1570,2008,0.294892504679264,0.0647122850896301,"az593","az593",-109.922,32.712
"1439",3608,-0.249351867533224,0.120744548056065,1894,2011,0.444145241383815,0.00409175695885038,"az595","az595",-110.714957,32.41378
"1440",3609,-0.188925960107401,0.242994771033413,1890,2009,0.416434823694283,0.0075204775082932,"az596","az596",-110.714957,32.41378
"1441",3610,-0.247155297987218,0.124160088756307,1924,2011,0.281275886365205,0.0787091132775525,"az597","az597",-110.790248,32.433619
"1442",3611,-0.192294719182097,0.23453928574551,1907,2012,0.273920748459035,0.0871960595275148,"az598","az598",-110.790248,32.433619
"1443",3612,-0.157669462721777,0.331217777572642,1912,2008,0.371891355863922,0.0181318976424541,"az599","az599",-110.714957,32.41378
"1444",3613,-0.20674136625893,0.200557204090515,1922,2009,0.452584980751628,0.00336518496717294,"az600","az600",-110.714957,32.41378
"1445",3614,-0.1785725727055,0.270257578202469,1950,2009,0.432517208002893,0.00531456613296494,"az601","az601",-110.714957,32.41378
"1446",3615,-0.171633377666597,0.289615042115412,1932,2011,0.272838926505487,0.0885019587528973,"az602","az602",-110.790248,32.433619
"1447",3616,-0.211439982863082,0.190289022141793,1937,2011,0.278951249651752,0.0813186422454542,"az603","az603",-110.790248,32.433619
"1448",3617,-0.241576412929648,0.133159648700191,1951,2011,0.230089582665472,0.153201212285873,"az604","az604",-110.790248,32.433619
"1449",3618,-0.232645890715273,0.148561327737018,1682,2016,0.294495500902356,0.0650903572609483,"az605","az605",-111.82,34.88
"1450",3619,-0.22855170096906,0.1560430519971,1667,2016,0.136801545157023,0.399932999739476,"az606","az606",-111.53,35.38
"1451",3620,-0.132965672738193,0.41340093699997,1880,2015,0.116020307558565,0.475894092591876,"az607","az607",-111.57,35.23
"1452",3621,-0.115674179125164,0.477220231833471,1661,2016,0.139155380477528,0.391795543222915,"az608","az608",-111.83,35.5
"1453",3622,-0.240824396726033,0.134408885016122,1829,2016,0.315170944910902,0.0476006185902183,"az609","az609",-111.72,35.32
"1454",3623,-0.184375458939509,0.2547393462049,1945,2016,0.354074912445808,0.0249920033292694,"az610","az610",-112.2,35.2
"1455",3624,-0.0960467839142821,0.555488005160439,1900,2016,0.186991660836015,0.247941626526754,"az611","az611",-112.2,36.4
"1456",3625,-0.276457750278543,0.0841921232860928,1952,2016,0.381491691008142,0.015144460628495,"az612","az612",-109.3,34
"1457",3626,-0.250616874856825,0.11880983051307,1930,2016,0.367010431318571,0.0198314419978508,"az613","az613",-112.7,36.5
"1458",3627,-0.252800930222556,0.11552454215267,1949,2016,0.455243637399707,0.00316097565120707,"az614","az614",-111.8,35.9
"1459",3628,0.0918460812052888,0.572985972746586,1940,2016,0.184173571692195,0.255269033234601,"az615","az615",-112.2,35.1
"1460",3629,-0.112694262270138,0.488717201667411,1896,2016,0.208982266492727,0.195612652071401,"az616","az616",-110.8,34.6
"1461",3630,-0.000630914369973974,0.99691720695354,1815,2016,0.190492280337672,0.239038123707158,"az617","az617",-111.743513,35.268981
"1462",3631,-0.195083390937153,0.227692891540778,1764,2018,0.267856108747107,0.0947131408036783,"az618","az618",-112.406,36.462
"1463",3632,-0.0852441588330961,0.600981809232841,1752,2018,0.275152882209748,0.0857269490138628,"az619","az619",-112.092,36.437
